seqnames,start,end 
chr3,61725540,61726049
chr3,61726166,61726667
chr3,61733376,61733900
chr3,61804065,61804496
chr3,61804643,61812774
chr3,61827079,61827573
chr3,61828340,61830481
chr3,61847144,61850476
chr3,61894905,61895597
chr3,61903583,61905145
chr3,61923721,61928668
chr3,61929657,61929921
chr3,61974711,61975575
chr3,62090243,62091130
chr3,62094534,62095007
chr3,62095522,62098272
chr3,62133452,62135026
chr3,62143571,62144592
chr3,62144759,62145623
chr3,62152445,62153224
chr3,62154450,62155402
chr3,62158906,62162661
chr3,62186803,62187423
chr3,62871894,62874794
chr3,62874880,62875425
chr3,63134962,63136087
chr3,63328662,63329168
chr3,63863354,63863899
chr3,63864074,63865221
chr3,63911386,63913490
chr3,63967519,63968825
chr3,63976307,63977092
chr3,63999062,64000104
chr3,64022891,64024028
chr3,64063754,64064463
chr3,64150105,64152146
chr3,64160658,64161807
chr3,64161920,64162986
chr3,64186579,64188299
chr3,64189465,64189943
chr3,64209625,64210417
chr3,64210550,64211145
chr3,64213759,64215083
chr3,64216667,64217127
chr3,64220417,64221335
chr3,64221517,64222016
chr3,64224563,64226377
chr3,64259974,64260725
chr3,64265135,64268522
chr3,64311852,64312184
chr3,64326587,64327605
chr3,64595677,64596031
chr3,64612019,64613802
chr3,64615784,64616938
chr3,64617294,64617932
chr3,64618909,64619414
chr3,64634725,64635204
chr3,64649903,64650748
chr3,64667588,64669206
chr3,64684684,64689077
chr3,64690696,64691257
chr3,64691430,64692208
chr3,64728144,64729093
chr3,64814112,64814540
chr3,64814916,64816340
chr3,64867175,64867610
chr3,64883724,64884655
chr3,64884745,64885526
chr3,64889143,64890102
chr3,64890203,64891141
chr3,64894536,64896594
chr3,64896707,64897658
chr3,64899840,64903016
chr3,64903095,64904269
chr3,64907301,64908128
chr3,64908369,64909393
chr3,64921923,64922335
chr3,64944790,64946242
chr3,64983925,64984605
chr3,64994875,64997052
chr3,65168335,65169424
chr3,65169995,65171293
chr3,65181318,65182182
chr3,65408544,65409392
chr3,65411421,65412492
chr3,65481919,65486981
chr3,65548751,65549960
chr3,65567882,65569407
chr3,65576895,65577703
chr3,65617659,65618221
chr3,65622748,65623330
chr3,65625154,65626015
chr3,65729351,65730203
chr3,65935887,65936836
chr3,65937070,65938030
chr3,65938352,65938865
chr3,65939613,65940505
chr3,65945701,65947022
chr3,65947901,65949167
chr3,65949566,65949999
chr3,65952007,65954986
chr3,65961011,65962238
chr3,65971572,65972253
chr3,65984926,65986858
chr3,66030322,66030779
chr3,66030919,66032383
chr3,66036265,66040315
chr3,66053648,66054560
chr3,66116142,66116754
chr3,66153309,66155256
chr3,66176158,66179409
chr3,66179775,66183918
chr3,66184896,66185932
chr3,66192877,66195578
chr3,66220444,66221636
chr3,66362373,66363423
chr3,66364817,66366326
chr3,66366537,66367029
chr3,66367511,66368697
chr3,66369736,66370242
chr3,66370321,66372705
chr3,66393711,66394260
chr3,66405707,66406940
chr3,66410845,66411479
chr3,66411720,66412777
chr3,66413301,66414005
chr3,66414083,66417237
chr3,66417872,66419432
chr3,66424884,66426454
chr3,66428194,66429727
chr3,66433097,66433646
chr3,66441370,66443834
chr3,66444045,66444618
chr3,66447656,66455108
chr3,66456609,66457758
chr3,66464731,66465178
chr3,66480363,66482407
chr3,66482499,66485942
chr3,66486047,66487347
chr3,66494925,66496438
chr3,66498171,66501118
chr3,66501269,66501659
chr3,66507585,66508559
chr3,66997654,66998004
chr3,66998291,66999333
chr3,67000266,67000548
chr3,67005689,67007144
chr3,67653488,67655425
chr3,69009459,69009988
chr3,69011852,69014564
chr3,69051154,69053006
chr3,69079425,69080781
chr3,69081624,69082552
chr3,69082853,69088963
chr3,69091093,69091525
chr3,69091717,69092818
chr3,69092915,69095092
chr3,69095884,69097065
chr3,69097152,69098426
chr3,69099195,69101644
chr3,69101922,69104274
chr3,69104655,69106110
chr3,69110002,69110415
chr3,69111074,69111749
chr3,69112604,69118132
chr3,69121110,69123337
chr3,69179351,69179761
chr3,69181307,69182845
chr3,69182954,69183277
chr3,69200182,69201381
chr3,69289683,69291477
chr3,69292457,69292917
chr3,69293136,69294150
chr3,69294528,69294826
chr3,69306748,69307465
chr3,69321131,69322147
chr3,69322249,69322762
chr3,69330407,69332330
chr3,69334583,69335202
chr3,69352402,69354231
chr3,69369616,69371529
chr3,69384659,69385334
chr3,69385675,69386840
chr3,69409565,69410488
chr3,69420937,69421303
chr3,69484299,69486082
chr3,69491497,69492118
chr3,69492323,69492934
chr3,69493596,69494909
chr3,69499537,69500976
chr3,69504768,69507239
chr3,69507482,69508160
chr3,69509116,69509522
chr3,69509771,69511220
chr3,69532667,69533236
chr3,69541539,69543052
chr3,69664697,69665806
chr3,69724909,69725715
chr3,69737981,69741018
chr3,69746300,69747789
chr3,69748775,69749976
chr3,69750568,69752352
chr3,69771623,69772558
chr3,69773526,69773918
chr3,69781686,69782032
chr3,69784561,69785704
chr3,69786950,69787679
chr3,69790625,69792074
chr3,69811434,69812059
chr3,69817752,69819504
chr3,69855797,69857469
chr3,69864686,69867246
chr3,69872613,69873399
chr3,70831957,70833341
chr3,70861107,70861654
chr3,70862140,70863009
chr3,70863153,70863623
chr3,70980467,70983870
chr3,70988630,70989396
chr3,70989516,70990127
chr3,71007437,71008380
chr3,71031078,71033402
chr3,71045699,71050888
chr3,71050978,71058319
chr3,71058448,71067460
chr3,71112640,71112930
chr3,71127014,71132933
chr3,71133601,71134655
chr3,71202056,71202649
chr3,71210081,71210759
chr3,71226066,71227555
chr3,71238976,71239532
chr3,71239744,71240634
chr3,71241382,71241820
chr3,71242670,71244114
chr3,71244235,71248539
chr3,71248718,71250061
chr3,71254476,71255786
chr3,71304431,71306135
chr3,71310444,71310972
chr3,71311085,71311442
chr3,71345995,71346355
chr3,71350485,71351034
chr3,71389430,71390894
chr3,71428577,71429808
chr3,71431746,71433500
chr3,71443592,71444464
chr3,71444601,71445310
chr3,71466521,71467126
chr3,71468426,71469794
chr3,71497995,71498878
chr3,71515997,71516474
chr3,71542389,71543170
chr3,71579690,71580229
chr3,71580983,71586583
chr3,71657953,71658728
chr3,71724586,71725344
chr3,71725524,71725857
chr3,72152460,72153573
chr3,72172287,72172891
chr3,72246615,72246992
chr3,72269693,72270214
chr3,72274251,72275447
chr3,72298293,72298864
chr3,72309865,72311207
chr3,72317829,72319809
chr3,72347626,72348277
chr3,72446468,72447192
chr3,72447307,72447743
chr3,72482411,72483003
chr3,72820682,72821546
chr3,72847686,72848475
chr3,72887200,72887876
chr3,72888485,72889505
chr3,72890660,72891323
chr3,72891484,72892227
chr3,72937981,72939693
chr3,72957623,72958104
chr3,72958884,72963473
chr3,72996326,72998367
chr3,73060378,73061809
chr3,73341485,73342289
chr3,73350786,73351949
chr3,73401410,73402445
chr3,73426514,73427931
chr3,73446140,73447046
chr3,73490602,73491540
chr3,73491981,73492794
chr3,73493596,73493914
chr3,73498686,73499646
chr3,73503726,73505495
chr3,73508749,73510718
chr3,73512229,73513747
chr3,73516073,73518034
chr3,73519986,73521751
chr3,73529987,73530395
chr3,73546969,73548356
chr3,73555103,73556033
chr3,73556336,73557734
chr3,73558342,73559506
chr3,73583597,73584016
chr3,73584779,73588486
chr3,73600507,73600931
chr3,73604122,73604422
chr3,73608085,73610909
chr3,73614544,73615543
chr3,73617460,73619240
chr3,73620855,73625682
chr3,73625760,73626961
chr3,73765910,73767566
chr3,73804957,73806204
chr3,73827155,73829109
chr3,73932841,73933736
chr3,73933829,73934122
chr3,7445070,7445951
chr3,74643076,74645351
chr3,7505205,7505843
chr3,75180,75571
chr3,75434501,75436387
chr3,75641221,75641998
chr3,75784826,75785952
chr3,77930718,77931077
chr3,78091698,78093481
chr3,78099594,78100704
chr3,78880706,78881499
chr3,79017833,79019836
chr3,79247345,79248056
chr3,79974010,79975087
chr3,81716567,81716958
chr3,81717162,81717979
chr3,81723485,81724528
chr3,81740822,81741222
chr3,81742625,81745280
chr3,81758233,81763844
chr3,81778751,81779585
chr3,81788271,81790815
chr3,81823765,81824077
chr3,81824176,81824589
chr3,81839319,81840251
chr3,83953566,83954334
chr3,8436071,8436723
chr3,8437072,8437551
chr3,8443845,8446062
chr3,8482483,8484059
chr3,8498214,8500006
chr3,8500301,8502263
chr3,8502502,8504899
chr3,8505113,8505388
chr3,8505472,8507062
chr3,8515549,8516745
chr3,8528363,8529732
chr3,8531654,8532800
chr3,8532911,8533401
chr3,8535438,8536596
chr3,8540263,8540616
chr3,8550148,8550994
chr3,8556658,8557447
chr3,8560325,8561309
chr3,8561599,8562956
chr3,8570037,8571216
chr3,8638447,8638851
chr3,8644095,8644562
chr3,8657655,8659583
chr3,8659915,8661285
chr3,86794021,86794771
chr3,86990214,86991845
chr3,87088426,87090174
chr3,87226642,87227988
chr3,8733138,8734990
chr3,8741813,8742413
chr3,87792530,87793252
chr3,88031107,88032258
chr3,88057427,88060070
chr3,88149403,88150931
chr3,88810768,88811449
chr3,88962679,88963084
chr3,89104904,89105446
chr3,89113548,89115028
chr3,89155644,89156650
chr3,89179748,89180245
chr3,89184538,89184851
chr3,89419319,89420396
chr3,89571512,89571920
chr3,8963053,8963971
chr3,90007800,90008333
chr3,90016228,90016765
chr3,90261472,90262203
chr3,9036063,9037602
chr3,9249084,9251631
chr3,9316573,9318015
chr3,9362498,9363940
chr3,9391714,9392143
chr3,9395553,9400591
chr3,93972949,93974646
chr3,93980072,93980739
chr3,9402908,9403438
chr3,9404553,9405343
chr3,94062021,94064251
chr3,9411036,9411627
chr3,9415788,9416102
chr3,9422355,9423601
chr3,9423844,9424368
chr3,95134544,95135826
chr3,95459436,95461206
chr3,9600584,9601165
chr3,9648776,9650495
chr3,9652889,9655064
chr3,9667534,9668708
chr3,9668978,9671625
chr3,9672198,9673739
chr3,9676666,9677333
chr3,9677775,9679170
chr3,96813421,96813974
chr3,9730739,9732545
chr3,9749006,9750939
chr3,9767010,9767605
chr3,9768362,9768840
chr3,9769296,9771114
chr3,97764166,97764813
chr3,97821141,97824075
chr3,97883509,97884521
chr3,97884888,97886389
chr3,97886705,97887182
chr3,97900605,97903860
chr3,97910600,97910974
chr3,9791474,9793949
chr3,97971559,97972912
chr3,9802815,9804023
chr3,9808999,9811449
chr3,9843368,9844619
chr3,98521788,98523532
chr3,98592991,98594303
chr3,9864277,9864852
chr3,98691543,98692212
chr3,98692380,98693616
chr3,98731778,98734526
chr3,98737617,98738242
chr3,98743136,98743634
chr3,98744896,98745845
chr3,98746729,98747797
chr3,98748941,98751209
chr3,98752952,98753436
chr3,98753717,98756769
chr3,98761334,98762026
chr3,98762112,98763017
chr3,98763360,98766405
chr3,98766608,98767202
chr3,98769013,98769973
chr3,98770347,98770855
chr3,98778568,98778930
chr3,98779200,98779807
chr3,98785158,98786775
chr3,98885405,98885925
chr3,9890015,9891442
chr3,98901011,98901795
chr3,98901942,98902804
chr3,98977672,98978244
chr3,9902574,9903433
chr3,9914752,9918022
chr3,9932325,9934256
chr3,9946003,9947407
chr3,99503454,99504123
chr3,99543016,99543495
chr3,99544604,99547416
chr3,99548804,99551025
chr3,99636591,99637398
chr3,99637582,99638459
chr3,99647466,99648761
chr3,99658387,99658863
chr3,99659404,99660688
chr3,99667183,99667937
chr3,99677577,99678208
chr3,9976121,9978066
chr3,99817193,99818512
chr3,99842980,99844946
chr3,99845095,99846139
chr3,99846723,99847389
chr3,9986264,9987264
chr3,99872764,99874728
chr3,99874841,99877889
chr3,99878068,99878978
chr3,99880760,99882812
chr3,99901138,99901646
chr3,99919237,99922173
chr3,99928657,99930533
chr3,99939054,99939696
chr3,99944026,99944672
chr3,99945333,99946028
chr3,99965490,99965978
chr4,10006492,10006977
chr4,10018288,10022972
chr4,10023099,10023799
chr4,10024023,10024486
chr4,100298572,100299067
chr4,10030718,10034034
chr4,100515538,100516086
chr4,100516431,100518105
chr4,100518272,100519360
chr4,100524594,100525060
chr4,100525296,100525800
chr4,100525980,100526608
chr4,10053320,10054491
chr4,10054747,10055676
chr4,10077507,10079153
chr4,10080602,10080966
chr4,10084530,10085948
chr4,10086179,10086931
chr4,10091894,10094837
chr4,10095491,10097572
chr4,100977353,100977748
chr4,1009981,1011356
chr4,10100535,10103111
chr4,10103475,10103786
chr4,10104292,10105522
chr4,10105609,10108840
chr4,10115186,10118156
chr4,101175684,101176374
chr4,101191360,101192612
chr4,10123178,10123878
chr4,10124159,10124644
chr4,101345807,101348863
chr4,101651166,101652668
chr4,10172734,10175652
chr4,10186008,10186572
chr4,102138751,102139180
chr4,102344381,102345152
chr4,102499978,102502931
chr4,102597940,102598723
chr4,102642375,102642794
chr4,102732363,102733520
chr4,102734180,102735454
chr4,102760080,102761543
chr4,102819362,102820202
chr4,102824391,102829612
chr4,102867813,102870196
chr4,103018481,103020345
chr4,103075992,103077089
chr4,103099163,103100040
chr4,1043839,1044403
chr4,104490395,104492944
chr4,104493607,104496455
chr4,104500281,104501354
chr4,10456683,10457793
chr4,104615644,104617161
chr4,1046951,1047371
chr4,104732107,104732852
chr4,104752229,104753072
chr4,105145461,105148098
chr4,105471862,105474539
chr4,105633227,105635363
chr4,105708206,105709470
chr4,105990151,105991847
chr4,106315301,106317170
chr4,106355199,106355790
chr4,107719560,107721437
chr4,107740853,107741531
chr4,107741633,107742018
chr4,107823987,107826850
chr4,107852764,107856791
chr4,107857692,107859086
chr4,107862969,107863894
chr4,107864052,107864591
chr4,107869791,107870659
chr4,107930473,107932035
chr4,107987461,107993239
chr4,107993321,108001260
chr4,108003195,108003477
chr4,108003821,108004562
chr4,108032939,108033823
chr4,108352372,108353101
chr4,108433597,108434265
chr4,108559813,108560733
chr4,108560951,108561654
chr4,108619155,108621266
chr4,108649955,108651055
chr4,108762556,108763478
chr4,108774555,108775813
chr4,108830086,108831173
chr4,109183735,109185652
chr4,109302917,109303276
chr4,109432279,109434824
chr4,109559594,109561630
chr4,109702361,109704261
chr4,109729515,109730984
chr4,109801438,109802141
chr4,109814991,109816022
chr4,109912557,109913421
chr4,110196151,110197456
chr4,110364165,110365122
chr4,110365599,110366238
chr4,110475540,110477228
chr4,110479833,110480352
chr4,110503334,110503855
chr4,111398963,111399430
chr4,112094152,112094680
chr4,112109134,112110293
chr4,112127041,112127486
chr4,112139855,112142300
chr4,112144853,112146699
chr4,112146836,112148029
chr4,112173468,112174436
chr4,112230875,112232918
chr4,112275995,112276848
chr4,112278554,112280600
chr4,112283475,112284030
chr4,112284332,112286518
chr4,112296648,112297765
chr4,112636433,112638298
chr4,112669621,112673070
chr4,112673382,112673854
chr4,112674047,112674596
chr4,112705359,112705938
chr4,112706050,112707544
chr4,112714208,112716529
chr4,112909950,112910656
chr4,113145208,113148158
chr4,113178510,113179014
chr4,113179144,113180160
chr4,113180901,113182822
chr4,113292010,113293889
chr4,113295452,113295739
chr4,113299993,113301231
chr4,113375643,113376616
chr4,113382135,113383219
chr4,113383320,113384267
chr4,113435678,113436749
chr4,113444111,113445384
chr4,113445526,113446262
chr4,113447340,113448611
chr4,113452299,113453909
chr4,113466560,113470622
chr4,113471424,113472338
chr4,113472467,113473111
chr4,113473203,113474279
chr4,113481582,113482558
chr4,113488229,113489111
chr4,113502658,113503888
chr4,113537134,113537955
chr4,113540959,113542074
chr4,113547733,113548441
chr4,113555439,113557790
chr4,113573964,113575983
chr4,113581616,113585307
chr4,113585930,113587341
chr4,113591761,113592458
chr4,113604085,113604839
chr4,113610065,113610996
chr4,113611227,113614948
chr4,113616275,113616695
chr4,113628430,113628821
chr4,113628906,113629177
chr4,113630338,113631583
chr4,113632247,113638454
chr4,113639510,113640452
chr4,113644258,113644878
chr4,113645520,113646867
chr4,113657814,113658443
chr4,113673432,113673790
chr4,113676279,113676696
chr4,113682862,113685500
chr4,113738441,113739532
chr4,113759477,113763847
chr4,113979022,113980005
chr4,11429127,11429547
chr4,11502853,11503366
chr4,11624131,11625403
chr4,11625514,11626314
chr4,117085119,117085788
chr4,1171619,1172883
chr4,1172962,1174541
chr4,1176955,1179593
chr4,118278230,118279642
chr4,118585976,118587605
chr4,118591006,118592524
chr4,118684773,118686074
chr4,118741198,118742513
chr4,118743744,118749050
chr4,118749175,118750532
chr4,118751202,118751677
chr4,118751899,118752582
chr4,118753487,118754675
chr4,118756561,118759029
chr4,118759225,118760621
chr4,118761036,118761584
chr4,118761779,118763817
chr4,118764264,118764988
chr4,118765141,118767215
chr4,118769381,118773215
chr4,118776139,118776653
chr4,118784871,118785184
chr4,118834688,118836613
chr4,118888233,118892859
chr4,118893107,118894991
chr4,118895088,118899874
chr4,118904175,118906195
chr4,118908526,118911025
chr4,118917996,118918459
chr4,118919355,118921331
chr4,118921502,118922323
chr4,118939279,118939761
chr4,118953750,118954020
chr4,118954956,118956245
chr4,118957082,118958427
chr4,118966954,118969754
chr4,118972565,118972957
chr4,118974155,118974835
chr4,118980663,118981904
chr4,118983621,118985648
chr4,118988410,118990707
chr4,118997362,118998750
chr4,118999303,119001540
chr4,119002972,119004117
chr4,119010062,119011731
chr4,119019970,119020376
chr4,119021729,119022225
chr4,119024936,119027636
chr4,119035296,119036576
chr4,119040456,119041423
chr4,119041993,119043360
chr4,11904453,11905712
chr4,119044621,119045456
chr4,119045836,119046417
chr4,119046555,119047744
chr4,119082036,119082873
chr4,1191146,1193630
chr4,119125021,119127221
chr4,119127332,119129625
chr4,119129771,119130533
chr4,119130643,119132759
chr4,119133255,119140274
chr4,119142133,119143536
chr4,119148049,119148671
chr4,119149024,119149789
chr4,119149982,119152339
chr4,119188398,119190889
chr4,119204077,119205797
chr4,119205914,119207605
chr4,119211807,119213697
chr4,119299157,119301703
chr4,119330143,119330794
chr4,119370117,119371442
chr4,119371662,119372649
chr4,1193943,1195212
chr4,119454098,119455595
chr4,119455690,119456294
chr4,119510469,119510910
chr4,119516907,119517393
chr4,119517585,119517995
chr4,119518226,119518814
chr4,119539443,119539960
chr4,119542236,119542784
chr4,119543254,119543890
chr4,119626573,119629481
chr4,119692705,119694061
chr4,119734863,119736127
chr4,119938411,119940664
chr4,120049492,120049983
chr4,120066464,120068523
chr4,1200969,1202940
chr4,120699123,120700110
chr4,120753507,120754914
chr4,120765014,120766463
chr4,1207662,1210606
chr4,120801292,120802146
chr4,120918533,120919596
chr4,120921248,120923808
chr4,121053906,121054443
chr4,121056778,121057724
chr4,121057825,121058829
chr4,121060855,121063301
chr4,121069264,121070227
chr4,121070330,121072559
chr4,121389732,121390276
chr4,121391389,121391759
chr4,121391988,121393770
chr4,121397390,121397987
chr4,121398076,121398674
chr4,121554773,121556194
chr4,121594334,121594998
chr4,121595121,121596159
chr4,121599341,121599668
chr4,121599879,121600179
chr4,121695414,121698027
chr4,1217021,1217551
chr4,121711334,121712461
chr4,12171835,12173359
chr4,12178659,12179318
chr4,121800532,121801876
chr4,121823968,121824461
chr4,121869858,121870561
chr4,121950584,121951186
chr4,122151502,122153258
chr4,1225319,1227112
chr4,122687383,122688972
chr4,122699851,122701145
chr4,122710671,122711196
chr4,122731791,122732507
chr4,122732630,122733278
chr4,122782929,122784881
chr4,122797516,122798482
chr4,122825623,122828159
chr4,122889965,122890392
chr4,122921671,122923441
chr4,122960309,122961067
chr4,123103869,123104444
chr4,123109930,123110261
chr4,123113533,123114508
chr4,123244819,123246833
chr4,123259920,123260471
chr4,1233242,1234559
chr4,123338327,123338842
chr4,123338931,123341454
chr4,123343308,123344499
chr4,123352114,123354462
chr4,123360554,123362772
chr4,123396147,123402035
chr4,123417908,123419067
chr4,123443966,123444497
chr4,123505505,123506170
chr4,123554644,123556800
chr4,123587685,123587946
chr4,123588175,123589688
chr4,123599651,123600560
chr4,123616694,123618006
chr4,123620218,123621236
chr4,123621316,123621938
chr4,123649306,123650700
chr4,123674986,123676009
chr4,123699508,123701268
chr4,123744178,123745879
chr4,123748828,123750824
chr4,123784393,123785413
chr4,123785553,123785783
chr4,123785939,123787901
chr4,123805789,123806131
chr4,123830883,123834874
chr4,123849326,123850010
chr4,123856711,123858330
chr4,123857,125638
chr4,123869199,123869683
chr4,123876292,123877777
chr4,123892392,123893177
chr4,123893394,123894149
chr4,123984357,123984806
chr4,123985064,123987243
chr4,124018446,124020401
chr4,124027816,124028877
chr4,124029645,124031255
chr4,124034990,124035496
chr4,124059705,124062360
chr4,124212553,124214009
chr4,124427705,124428271
chr4,124437947,124438503
chr4,124477932,124478667
chr4,1246313,1250644
chr4,124711054,124714073
chr4,12487797,12488821
chr4,12488976,12489712
chr4,124936065,124936543
chr4,124940713,124941160
chr4,125313847,125317792
chr4,125388876,125390864
chr4,12561830,12563006
chr4,125739306,125739867
chr4,125740130,125740843
chr4,126750594,126751420
chr4,126899057,126899983
chr4,127211094,127213023
chr4,127632938,127633281
chr4,127781782,127783800
chr4,127870728,127871114
chr4,127880259,127880896
chr4,127917069,127917704
chr4,127964218,127966132
chr4,128060487,128062745
chr4,128155202,128156157
chr4,128286332,128288894
chr4,128354361,128354901
chr4,128355020,128355944
chr4,128357633,128359716
chr4,128370708,128371472
chr4,128385484,128387963
chr4,128390347,128390914
chr4,128392556,128394170
chr4,128467906,128468607
chr4,128517313,128518070
chr4,128518189,128518621
chr4,128524413,128525421
chr4,128525556,128526144
chr4,128553001,128554387
chr4,128570865,128571672
chr4,128583715,128584800
chr4,128589935,128591308
chr4,128599539,128599902
chr4,128600122,128602314
chr4,128634838,128636703
chr4,128653359,128654973
chr4,128657364,128658516
chr4,128658644,128660438
chr4,128660621,128662054
chr4,128715298,128716379
chr4,128757525,128758213
chr4,128809168,128812997
chr4,128831381,128832148
chr4,128835052,128836755
chr4,128836873,128839371
chr4,128844439,128846456
chr4,128858585,128859151
chr4,1288946,1291951
chr4,129092770,129094286
chr4,129095807,129096714
chr4,1292169,1292823
chr4,129545036,129546635
chr4,1308935,1309927
chr4,13092999,13093642
chr4,13173296,13173840
chr4,13196448,13196893
chr4,13218748,13219123
chr4,13413813,13414645
chr4,13414966,13415836
chr4,134200765,134202459
chr4,1345742,1348487
chr4,13483138,13484878
chr4,13611013,13611896
chr4,13627140,13628611
chr4,13642355,13642730
chr4,13670393,13670986
chr4,13693726,13694961
chr4,13704078,13707356
chr4,137310868,137311436
chr4,137392524,137393219
chr4,137432571,137433347
chr4,137474574,137474856
chr4,137511200,137511718
chr4,137531366,137532429
chr4,137532565,137535445
chr4,137609841,137610276
chr4,137704687,137706166
chr4,13832803,13834097
chr4,138398315,138399164
chr4,138400177,138400563
chr4,13840040,13841253
chr4,138400750,138401294
chr4,138686041,138686603
chr4,138748981,138749397
chr4,138910451,138911867
chr4,138953565,138954151
chr4,138981732,138982843
chr4,139014671,139016449
chr4,139027222,139029746
chr4,139054083,139054523
chr4,139074609,139079251
chr4,139079385,139079978
chr4,139081971,139085631
chr4,139175729,139179065
chr4,139207004,139208440
chr4,139208825,139209426
chr4,139266330,139266894
chr4,139294762,139296594
chr4,139299332,139303021
chr4,139418985,139419420
chr4,139452497,139454724
chr4,139454813,139455345
chr4,139508200,139510063
chr4,139514785,139516358
chr4,139550648,139551533
chr4,139552230,139557720
chr4,139560220,139560783
chr4,139633100,139633854
chr4,139664885,139667592
chr4,139715389,139716339
chr4,139733966,139737020
chr4,139738897,139739183
chr4,139739775,139741410
chr4,139761047,139765635
chr4,139770038,139771597
chr4,139791917,139792410
chr4,139808613,139809700
chr4,139814095,139815213
chr4,139815349,139816744
chr4,139824489,139825581
chr4,139918318,139922494
chr4,139947176,139947654
chr4,139956761,139957140
chr4,139975516,139976871
chr4,140004174,140005172
chr4,140047296,140049996
chr4,140070648,140071676
chr4,140092341,140093298
chr4,140093695,140099046
chr4,140099338,140099975
chr4,140100224,140100783
chr4,140149844,140154926
chr4,140237216,140239322
chr4,140243051,140243871
chr4,140252550,140254246
chr4,140307912,140309916
chr4,140372447,140373473
chr4,140373591,140374673
chr4,140388255,140389297
chr4,140425580,140428102
chr4,140523692,140523965
chr4,140524089,140525181
chr4,140528832,140530058
chr4,140602272,140604636
chr4,140609336,140610199
chr4,140641481,140642914
chr4,140689904,140692690
chr4,140710060,140711555
chr4,140720729,140721189
chr4,140754929,140757994
chr4,140806883,140807779
chr4,140808187,140808827
chr4,140839664,140840162
chr4,140862456,140862969
chr4,140887676,140888725
chr4,140888812,140889364
chr4,140907549,140908368
chr4,140930555,140932316
chr4,140934351,140934820
chr4,140935132,140936480
chr4,140940446,140941726
chr4,140982345,140984363
chr4,140989044,140991250
chr4,140993055,140995055
chr4,140995270,140995735
chr4,141002359,141003521
chr4,141003708,141004275
chr4,141020209,141022061
chr4,141026787,141028710
chr4,141045982,141046880
chr4,141046960,141047753
chr4,141074013,141075253
chr4,141076396,141077118
chr4,141130782,141134464
chr4,141154378,141154769
chr4,141216234,141217537
chr4,141219578,141221912
chr4,141307205,141307798
chr4,141332503,141336188
chr4,141352923,141353336
chr4,141635885,141637460
chr4,142081204,142081501
chr4,142264452,142266460
chr4,142318585,142318951
chr4,14232848,14233228
chr4,142331333,142331939
chr4,142335235,142336162
chr4,142351143,142352320
chr4,142377445,142378524
chr4,142378608,142380403
chr4,142402476,142402781
chr4,142405054,142406096
chr4,142516396,142516805
chr4,142516916,142517407
chr4,142645306,142646121
chr4,142845319,142847297
chr4,14308502,14308994
chr4,143183901,143186668
chr4,143281313,143283151
chr4,143285737,143288126
chr4,143288301,143288698
chr4,143335289,143338647
chr4,143339102,143342374
chr4,143342569,143347590
chr4,143349924,143350257
chr4,143350337,143352159
chr4,143352337,143352883
chr4,143354616,143355880
chr4,143356521,143357314
chr4,143358784,143359475
chr4,143375653,143380103
chr4,143380413,143383407
chr4,143383518,143385424
chr4,143391331,143393645
chr4,143402259,143403703
chr4,143406197,143408073
chr4,143410990,143412642
chr4,143454754,143455443
chr4,143512943,143515101
chr4,143558760,143559819
chr4,143581456,143581722
chr4,143911763,143912650
chr4,144710666,144711214
chr4,145097398,145099182
chr4,145152798,145154434
chr4,145176397,145181476
chr4,145343210,145343878
chr4,145481140,145483313
chr4,145500365,145502592
chr4,145618149,145620245
chr4,145732376,145735117
chr4,145735964,145737167
chr4,145761383,145762305
chr4,145805170,145808344
chr4,145886918,145888184
chr4,145907411,145908114
chr4,145908576,145910733
chr4,145929731,145930757
chr4,145934452,145938868
chr4,145984867,145985256
chr4,146175238,146176631
chr4,146190106,146190543
chr4,146191330,146193023
chr4,14621332,14622826
chr4,146235142,146236330
chr4,146239183,146244026
chr4,146283691,146284018
chr4,146284111,146284880
chr4,146367836,146368220
chr4,146521291,146522346
chr4,147078985,147079778
chr4,147135991,147136295
chr4,147361673,147362826
chr4,147480094,147482012
chr4,147490703,147491242
chr4,147493028,147493490
chr4,147616987,147618182
chr4,147646088,147647136
chr4,147683194,147684785
chr4,147731164,147735067
chr4,147736329,147737274
chr4,147747869,147748823
chr4,147755670,147756728
chr4,147771631,147774239
chr4,147774377,147775236
chr4,147776365,147777316
chr4,147785154,147786211
chr4,147787432,147788190
chr4,147788272,147788795
chr4,147788968,147789778
chr4,147789855,147790631
chr4,147791559,147791897
chr4,147792033,147792316
chr4,147793461,147794223
chr4,147802313,147803589
chr4,147812533,147818446
chr4,147820985,147824071
chr4,147824691,147827225
chr4,147827338,147827910
chr4,147828000,147832551
chr4,147835118,147835540
chr4,147836070,147836597
chr4,147841987,147842712
chr4,147845961,147847159
chr4,147847716,147848886
chr4,147854743,147855545
chr4,147861171,147861495
chr4,147863753,147864926
chr4,147927430,147928626
chr4,147958411,147958795
chr4,147984244,147984961
chr4,147990653,147993166
chr4,147993375,147994515
chr4,148017346,148018495
chr4,148022348,148022809
chr4,148043056,148046746
chr4,148047213,148049660
chr4,148051215,148055547
chr4,148055651,148057280
chr4,148057523,148058012
chr4,148058146,148059689
chr4,148059840,148060891
chr4,148067109,148068400
chr4,148068650,148070332
chr4,148165721,148166595
